@relation 'generators.RandomRBFGenerator -a 20'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute class {class1,class2}

@data
0.184216,0.690689,0.76308,0.541156,0.366028,0.981623,0.674365,0.245891,0.50173,0.717743,-0.111968,0.696562,0.291375,0.954452,0.146731,0.514824,0.244982,0.405923,0.379494,0.347619,class2
-0.024547,0.470929,0.502978,0.134882,0.897887,0.893411,0.020833,0.69498,0.230886,0.505438,0.332906,0.269746,0.45227,0.686985,0.776425,0.711692,0.981607,0.821058,0.294424,0.531897,class1
0.920457,0.999472,0.738931,0.814091,0.581457,0.445684,0.417762,0.467735,0.667757,0.308511,0.888455,0.721142,0.72147,0.521347,0.964393,0.752424,0.736176,0.849841,0.53305,0.272604,class2
0.650433,0.149295,0.613986,1.020753,0.165271,0.398559,0.48734,0.305298,0.466618,0.54565,1.031194,0.600355,0.947769,0.481484,0.493497,0.437754,0.272887,0.700712,0.951537,0.240753,class1
0.568614,0.782085,0.968607,0.596374,0.255279,0.530412,0.444915,0.177851,0.282398,0.431538,0.528984,0.717984,0.126452,0.017078,0.408412,0.068413,0.069006,0.716903,0.336454,0.707252,class2
0.922876,0.995885,0.742414,0.80226,0.571181,0.432155,0.402875,0.446464,0.680178,0.305833,0.882112,0.707558,0.713084,0.53213,0.987341,0.730138,0.740239,0.836377,0.520514,0.276858,class2
0.510713,0.282262,0.895229,0.809445,0.051958,0.947023,0.961735,0.201489,0.373582,0.788702,0.477278,0.441936,0.175683,0.344205,0.187718,0.054827,0.942979,0.280646,0.198586,1.003013,class1
0.016864,0.611585,0.621128,-0.071707,1.067196,0.994922,-0.014313,0.535115,0.21955,0.476289,0.443724,0.129453,0.34819,0.847802,0.958981,0.82324,1.017125,0.889955,0.138544,0.385184,class1
0.416224,0.593618,-0.039,0.813288,0.274112,1.008606,0.690242,0.540569,0.77329,0.983521,0.156983,0.448078,0.061025,0.79175,0.285032,0.790143,0.414711,0.416666,0.201818,0.508103,class2
0.746428,0.448593,0.208481,0.322045,0.937972,-0.0332,0.993769,0.91565,0.986494,0.915864,0.397216,0.384666,0.331543,0.537834,0.14039,0.758758,0.660195,0.137086,0.352478,0.114897,class2
0.366656,0.663007,-0.072633,0.799468,0.121343,1.062101,0.562552,0.7502,0.650084,1.090447,0.200026,0.431683,0.097081,0.768716,0.408258,0.757694,0.335064,0.243759,0.095137,0.535111,class2
0.924842,0.09911,0.579169,0.548249,0.138797,0.515752,0.086634,0.701299,0.084071,0.172732,0.699239,0.204105,0.577737,0.964263,0.317011,0.492472,0.342498,0.941995,0.768035,0.365407,class1
0.895388,0.435825,0.973128,-0.157343,1.122801,0.675765,0.945175,-0.004811,1.253477,0.254356,0.058786,0.752435,-0.124023,1.110349,0.580022,1.462365,0.955579,0.569517,0.996875,0.595882,class2
0.289843,0.063026,0.318892,0.338369,0.209432,0.338033,0.610865,0.273787,0.492522,0.072108,0.602718,0.828566,0.777477,0.013756,0.589669,0.865742,0.214032,0.418106,0.41333,0.805646,class2
0.897476,0.174091,0.413466,0.751076,-0.077354,0.392361,-0.123178,0.895045,-0.149923,0.300743,0.539176,0.588517,0.829888,0.911879,0.028982,0.523179,0.373589,0.571798,0.83657,0.454692,class1
0.053313,0.911531,0.124949,0.523972,0.817012,0.018167,0.69524,0.638428,0.880109,0.037629,0.371387,0.693426,0.164744,0.410818,0.773888,0.137955,0.220067,0.779694,0.917065,0.739254,class2
0.217774,0.375023,0.117104,0.299505,0.588973,0.506069,0.491626,0.270065,0.938719,0.763935,0.800696,0.301659,0.196036,0.409663,0.827091,0.531523,0.590352,0.243912,0.054276,0.999149,class1
0.954948,0.600846,0.244967,0.534157,0.72192,-0.004789,0.083681,0.644349,0.770331,0.793997,0.734581,0.601952,0.988789,0.073969,0.964396,0.029484,0.693866,0.08296,0.765479,0.450191,class1
0.05225,0.911769,0.123086,0.522472,0.815228,0.018016,0.691854,0.639199,0.880853,0.040056,0.371027,0.694229,0.164756,0.410791,0.772574,0.134933,0.218901,0.777092,0.916457,0.739254,class2
0.610399,0.827253,0.408508,0.910605,0.504472,0.246026,0.293278,-0.000235,0.214559,0.951623,0.314478,0.478568,0.448221,0.806623,0.960614,0.45554,0.799601,0.55402,0.153309,0.527175,class1
0.964665,0.614214,0.249823,0.411507,0.73166,0.064159,0.433409,0.665857,-0.089002,0.679656,1.136983,0.790008,-0.414574,0.251318,0.491944,-0.159941,0.815585,0.066565,-0.373677,1.261057,class2
0.93765,0.613142,0.271142,0.50906,0.692446,-0.036881,0.065603,0.624145,0.790939,0.78798,0.685167,0.565744,0.946325,0.105706,0.944677,0.011364,0.688025,0.172473,0.832792,0.527265,class1
0.05399,0.913977,0.123865,0.521151,0.815918,0.019291,0.69404,0.638822,0.882018,0.04071,0.368677,0.690846,0.164126,0.410604,0.774632,0.138839,0.216035,0.778529,0.917882,0.735906,class2
1.104362,0.486106,0.332584,0.338672,-0.102384,0.666512,0.84833,1.113991,0.784574,0.31772,0.480843,0.634353,0.582518,-0.233981,0.600018,0.860187,0.528023,0.121734,1.164645,0.319008,class2
0.861947,0.668317,0.536611,-0.127582,0.640185,1.187838,0.069742,0.766631,0.00127,0.202019,0.434724,0.469542,0.213373,0.533072,0.662699,0.74889,0.769935,0.116653,0.497481,0.678906,class2
0.243616,0.69033,0.351475,0.302157,0.709806,0.874433,0.940731,0.357267,0.123363,0.183541,0.377035,0.994703,0.61764,0.694485,0.19676,0.404276,0.046186,0.275658,0.191943,0.713156,class1
0.985589,-0.068102,0.284055,0.916765,0.880477,0.910906,0.100402,0.79018,0.113113,0.02177,0.84367,0.500042,0.633414,0.815927,0.763332,1.027759,0.235643,0.16588,0.288914,0.29485,class2
0.657363,0.307979,0.390399,0.055828,0.556716,0.604865,0.621436,0.956474,0.582021,0.082234,0.199973,0.977824,0.811026,0.83329,0.226045,0.717896,0.128967,0.039918,0.652174,0.670696,class2
0.325908,0.728287,0.902651,0.020398,0.150228,0.960068,0.947068,0.955107,0.409927,0.814831,0.264181,0.461457,0.757447,0.907711,0.400275,1.032908,0.914399,0.908806,0.710429,0.520895,class1
-0.008823,0.489575,0.59414,0.124764,0.902006,0.862605,0.040326,0.701156,0.299635,0.459816,0.403637,0.183648,0.483532,0.714996,0.734308,0.704023,0.919259,0.815649,0.257651,0.478783,class1
0.889869,0.536305,0.067371,0.767824,0.888813,0.16824,0.898701,0.797604,0.699536,0.631588,0.114946,1.024709,0.056728,0.120414,0.635771,0.317681,0.736965,0.213099,0.63351,0.584036,class2
0.706582,0.09946,0.353962,1.069948,1.082861,1.117929,0.400466,0.684793,0.039928,0.067005,0.614764,0.30077,0.486693,0.931155,0.791011,0.902437,0.083759,0.409656,0.425506,0.017067,class2
0.498866,0.126154,0.501015,0.66404,0.116668,0.959478,0.507723,0.111523,0.47554,0.980141,0.393897,0.213163,0.553614,0.617418,0.735927,0.124597,0.832863,0.064446,0.916963,0.404415,class1
0.566414,0.87699,0.428501,0.927562,0.470488,0.207154,0.344818,-0.064121,0.201424,0.986868,0.283189,0.48204,0.492288,0.740518,0.926358,0.434338,0.80119,0.580666,0.103309,0.535278,class1
0.178834,0.728881,0.123344,1.030159,0.764612,0.809638,1.289855,0.830287,0.755776,0.424567,0.508013,0.082032,0.636009,0.41635,0.964261,0.6197,0.675525,0.410998,-0.387191,0.156872,class2
0.256032,0.685306,0.370525,0.287385,0.711194,0.865163,0.931225,0.33673,0.11516,0.195632,0.353542,1.019061,0.610421,0.71447,0.215861,0.378947,0.041018,0.275524,0.167548,0.714055,class1
1.012724,0.150282,1.016105,0.774512,0.224621,0.92249,0.20933,0.622597,0.623144,0.728226,0.523917,0.211002,0.582431,0.749997,0.052976,0.48486,0.316731,0.849204,0.842728,0.03461,class1
0.660289,0.137798,0.644587,0.964489,0.228371,0.377004,0.476078,0.33947,0.457212,0.52621,1.022597,0.651651,0.909765,0.513929,0.511358,0.423439,0.319525,0.704352,0.943513,0.190912,class1
0.808456,0.461777,0.087984,0.735544,0.947455,0.094866,0.848237,0.764948,0.734498,0.631252,0.145683,0.96906,0.181752,0.091152,0.70839,0.192524,0.717414,0.102227,0.583421,0.484076,class2
0.515564,0.878473,0.342492,0.88804,0.404548,0.157705,0.410619,-0.098638,0.291116,0.847024,0.210838,0.571779,0.478008,0.84298,0.875203,0.485159,0.870991,0.50217,0.030019,0.517599,class1
0.595915,0.18418,0.423705,0.14256,0.721161,0.728236,0.554947,1.061902,0.778034,-0.065076,0.237112,0.818494,0.88989,0.693854,0.0275,0.729576,0.028632,0.307424,0.632175,0.617197,class2
-0.071179,0.211618,0.510491,-0.085274,1.041615,1.170869,0.301854,0.409577,0.390823,0.416273,0.102911,0.586036,0.40233,0.664667,0.593544,0.634322,0.84302,0.69016,0.420884,0.409035,class1
0.917149,0.976151,0.75923,0.826585,0.610024,0.452066,0.410227,0.496195,0.696062,0.297354,0.917915,0.741415,0.730961,0.543482,0.955134,0.774737,0.763946,0.865049,0.51934,0.260475,class2
0.241036,0.254768,0.320184,0.287913,0.487766,0.59033,0.439985,0.146313,0.685123,0.765226,0.987204,0.077974,0.306647,0.667267,1.054476,0.78276,0.605835,0.440729,-0.171695,1.131969,class1
0.114712,0.513008,0.503539,0.32541,0.408458,0.667354,0.213648,0.669496,0.897678,0.746328,0.065242,0.424317,0.337814,0.674834,0.347027,0.867708,0.301446,0.794378,0.426101,0.094206,class1
0.458088,0.525781,0.096522,0.796906,0.200906,0.995526,0.700693,0.639949,0.757278,0.941438,0.106692,0.473087,0.044641,0.681098,0.302468,0.859632,0.445127,0.383214,0.205873,0.561229,class2
0.925359,0.635645,0.321028,0.550865,0.65234,0.032496,-0.028133,0.715655,0.731617,0.693885,0.624114,0.616664,0.922657,0.092849,0.975496,0.015535,0.649092,0.168388,0.843407,0.485732,class1
0.498869,0.113059,0.494985,0.684485,0.11443,0.939894,0.506742,0.082786,0.478498,1.00789,0.425207,0.232487,0.539449,0.635863,0.71802,0.09691,0.8213,0.068387,0.88819,0.429336,class1
0.128281,0.525431,0.530101,0.390611,0.425132,0.676103,0.167886,0.701178,0.947079,0.756681,0.079636,0.437592,0.341826,0.626902,0.38669,0.933708,0.300362,0.815595,0.455289,0.043837,class1
0.594444,0.738674,0.494097,0.115959,0.342574,0.865061,0.175915,1.038679,0.190667,0.043483,0.297264,0.757014,0.040254,0.684379,0.388525,0.891808,0.646769,0.100313,0.453584,0.623264,class2
0.790019,0.221719,0.013387,0.444275,-0.038703,0.614717,0.943164,1.046509,0.836604,0.617054,0.623626,0.309748,0.315559,0.154077,0.409256,0.4982,0.648785,0.478105,0.848225,0.249495,class2
0.938329,1.013436,0.716641,0.804678,0.57751,0.438762,0.395797,0.461323,0.684919,0.308305,0.882984,0.7105,0.722776,0.507952,0.985445,0.743561,0.758572,0.849871,0.523999,0.272805,class2
0.80225,0.266598,0.758025,0.34907,0.19993,-0.009955,0.701405,0.351118,0.744579,0.085663,0.133154,0.195291,0.423693,0.578403,0.239386,0.547905,0.903064,0.510755,0.859806,0.796964,class1
0.508481,0.118032,0.515209,0.657539,0.134792,0.964838,0.491878,0.111754,0.465171,0.974655,0.387511,0.205666,0.568249,0.611292,0.73917,0.107495,0.823503,0.065212,0.921785,0.402404,class1
1.160311,0.638241,0.593443,0.375368,0.451252,0.973745,0.502801,-0.1518,-0.184304,0.904257,0.507746,0.348768,0.628175,1.082063,0.909401,0.12499,0.481282,0.410028,0.801046,1.059618,class1
0.527761,0.712992,0.947313,0.498568,0.216874,0.440647,0.526896,0.232004,0.369916,0.372532,0.607173,0.830523,0.234205,-0.063967,0.508002,0.17064,-0.016622,0.698224,0.362956,0.716262,class2
0.674748,0.711574,0.54819,0.011159,0.396773,0.994005,0.113259,0.944095,0.096385,0.055441,0.434759,0.697341,0.195524,0.717817,0.500302,0.978163,0.695238,0.094118,0.543739,0.460337,class2
0.954656,0.699979,0.351169,0.17887,0.906173,0.339633,0.1709,0.650923,0.596846,0.628098,1.02123,0.396117,0.202079,0.061733,0.411907,0.978991,0.515357,0.474263,0.649465,0.07174,class1
0.506193,0.127593,0.506617,0.668648,0.121305,0.957925,0.501687,0.109215,0.478983,0.984003,0.396014,0.212514,0.560878,0.613253,0.735127,0.115652,0.834883,0.059354,0.910025,0.403263,class1
0.263315,0.132837,0.335806,0.191977,-0.204778,0.307624,0.540099,0.037145,0.319945,-0.212489,0.533259,0.877116,0.571787,-0.094454,0.269854,0.743342,0.084933,0.278898,0.159981,1.079293,class2
0.832963,0.279457,0.746815,0.909155,0.609009,0.278326,0.416268,0.668563,0.294033,0.334093,0.374042,0.553298,0.68929,0.19607,0.605149,0.237354,0.57268,0.750322,0.025487,0.240808,class1
0.906366,0.783551,-0.030642,0.612613,-0.051914,1.058968,0.930018,1.033449,0.924012,0.662128,-0.353986,-0.012561,0.296716,0.571987,0.130859,0.354657,0.271954,0.283915,0.188767,1.005424,class2
0.163953,0.28569,0.970807,0.82584,0.708427,1.189682,0.465552,0.315324,0.380516,0.94438,0.342239,0.349569,0.147977,0.636329,0.186796,0.500004,-0.063244,0.400488,0.460266,0.41368,class2
0.720525,0.162959,0.080124,0.076676,1.068616,0.600093,1.24048,0.514142,0.603986,0.374147,0.649714,0.434729,0.832704,0.815553,0.732924,0.243048,0.606403,0.907879,1.067606,0.348859,class1
0.051929,0.911572,0.124088,0.522442,0.815075,0.019117,0.692753,0.639566,0.880024,0.039125,0.369352,0.693976,0.165704,0.410827,0.774244,0.136332,0.21936,0.778806,0.915913,0.738821,class2
0.180391,0.978158,0.525563,0.26858,0.143693,0.798475,0.494032,0.586254,1.081979,0.640838,0.429598,0.242473,0.672662,0.326357,0.091528,0.994127,-0.017658,0.849856,0.571204,0.761773,class2
0.130448,0.802005,0.440237,0.386887,0.229797,0.665184,0.98882,0.782165,1.327857,0.904732,0.214936,0.014333,1.10203,-0.032848,0.572505,0.605654,0.269476,0.602317,0.888969,0.383875,class2
0.619535,0.774302,0.433059,0.048115,0.279324,1.06145,0.198989,0.965505,0.168889,0.117899,0.422364,0.582241,0.282435,0.669047,0.570237,1.066496,0.772242,0.163707,0.536254,0.581213,class2
0.075868,0.494187,0.574277,0.347408,0.417157,0.743302,0.138262,0.690514,0.91879,0.707464,0.070344,0.461022,0.359234,0.696852,0.374955,0.925889,0.334823,0.821786,0.40982,0.089701,class1
0.854211,0.025054,0.702901,0.275086,0.080284,0.609487,0.951273,0.27107,0.192578,0.001852,0.683276,0.486097,0.488577,0.125408,0.127685,0.206705,0.843137,0.405953,0.946246,0.526163,class1
0.332955,0.40473,0.069004,0.171848,0.717445,0.489473,0.63211,0.1201,0.130498,0.495474,0.441485,0.277213,0.450547,0.658259,0.404176,0.968977,0.787885,0.065642,0.626514,0.896751,class2
0.846447,0.107124,0.819455,0.954827,0.243094,0.802452,0.346725,0.547866,0.801438,0.660763,0.336138,-0.010169,0.454613,0.869677,0.174019,0.478497,0.295585,0.9697,0.882053,0.090383,class1
0.722846,0.263872,0.299872,0.008569,0.644907,0.64548,0.609104,0.944539,0.668901,0.104973,0.208481,0.898793,0.916153,0.779089,0.164009,0.750394,0.108412,0.145171,0.623128,0.645376,class2
0.258596,0.664828,0.460574,0.343312,0.590499,0.925051,1.07057,0.305237,-0.033324,0.067165,0.488216,0.870502,0.583861,0.577684,0.354111,0.301944,0.164677,0.318465,0.181989,0.815703,class1
0.051405,0.910733,0.123655,0.522338,0.815506,0.019432,0.693068,0.63994,0.880758,0.038226,0.370492,0.69465,0.166229,0.411213,0.77439,0.134955,0.218541,0.778576,0.915862,0.737935,class2
0.067576,0.918088,0.44136,0.155003,-0.061489,0.877604,0.504339,0.835272,0.767444,0.395699,0.531113,0.128313,0.708456,0.501535,0.332619,0.886413,0.069948,0.725016,0.705011,0.884357,class2
0.102102,0.532492,0.533742,0.393373,0.450666,0.689864,0.197203,0.683717,0.946424,0.750843,0.080113,0.406846,0.283801,0.658898,0.391158,0.865322,0.314036,0.846346,0.455246,0.06341,class1
0.269564,0.562485,0.208476,1.301795,1.610317,0.281373,0.357378,0.321936,0.293217,0.436933,0.206094,0.204034,-0.348092,0.532226,0.043056,-0.269463,1.255332,-0.083406,-0.127311,1.118256,class2
0.398607,0.337963,0.153779,0.077933,0.660633,0.408665,0.504203,0.121279,-0.00904,0.392728,0.35591,0.245867,0.312535,0.580158,0.263419,0.993366,0.679347,-0.033581,0.518863,0.841542,class2
0.962721,0.637757,0.244809,0.546931,0.693757,-0.014104,0.018304,0.7118,0.743481,0.74594,0.6579,0.648441,0.921539,0.09212,0.99759,0.023741,0.671826,0.134372,0.804853,0.485544,class1
0.594294,-0.019296,0.304365,0.24338,-0.251083,0.435354,0.82064,1.141799,1.052349,0.554734,0.5575,0.22295,0.407988,-0.203004,0.693332,0.266922,0.479437,0.13109,0.853695,-0.136928,class2
0.498497,0.180285,0.194872,-0.131496,0.424525,0.108694,0.777193,0.288676,0.153677,0.79279,0.109764,0.080144,0.590982,0.768051,0.386551,0.939055,0.964252,-0.309918,0.75643,0.861955,class2
0.872639,0.269558,-0.140551,1.330397,0.447896,1.307166,1.131149,-0.324047,-0.207383,1.816516,0.183253,0.414004,-0.640924,-0.2762,-0.962651,0.719243,0.528132,0.261805,1.292585,1.706088,class2
0.113617,0.533566,0.520705,0.354524,0.462092,0.716038,0.193151,0.707281,0.909255,0.721088,0.098097,0.438143,0.307243,0.638767,0.380357,0.921473,0.287158,0.811425,0.429806,0.062862,class1
0.503142,0.130329,0.505855,0.66561,0.125376,0.959456,0.503484,0.111395,0.475043,0.986335,0.401458,0.212244,0.557152,0.610257,0.741482,0.121652,0.83682,0.064775,0.906727,0.408286,class1
0.174617,0.233317,-0.14931,-0.072646,0.939924,0.26048,0.794419,0.229652,0.131313,0.454941,0.361777,0.472659,0.360519,0.734336,0.262005,0.715666,0.84279,0.081374,0.885354,0.857187,class2
0.921356,0.68196,0.544335,0.644869,0.637069,1.005203,0.366912,0.087302,-0.01942,0.861909,0.70791,0.062502,0.49059,0.757195,0.664022,0.374503,0.672816,0.353183,0.615056,0.911027,class1
0.935667,0.097279,-0.034481,0.885342,0.488878,0.901879,0.237022,0.505279,0.226426,0.519788,-0.03681,0.202739,0.376288,0.87182,0.349501,0.04121,0.715746,0.084577,0.011655,0.008133,class1
0.1128,1.058638,0.582071,-0.150654,1.032982,0.137027,1.057108,0.336132,-0.036051,0.041871,0.352736,1.257015,0.251928,0.07567,0.786182,1.057037,0.257663,0.725323,0.353086,-0.225562,class1
0.051554,0.911667,0.123755,0.522102,0.81562,0.0186,0.693228,0.639501,0.87987,0.039254,0.369653,0.693762,0.166382,0.411027,0.773607,0.135696,0.218811,0.778675,0.916147,0.738263,class2
0.23549,0.677412,0.36131,0.315254,0.719088,0.881407,0.950497,0.351749,0.118459,0.19685,0.392015,0.990628,0.612728,0.686666,0.206797,0.413113,0.040243,0.27944,0.177039,0.725684,class1
0.56204,0.055885,0.673048,1.077044,0.293161,0.384881,0.289072,0.301148,0.618718,0.742447,0.923737,0.601987,1.02335,0.531023,0.432212,0.576286,0.238175,0.490003,0.896206,0.242794,class1
0.306382,0.681506,0.381802,0.208608,0.408609,0.170987,0.99733,0.301851,0.943941,0.072444,0.67609,0.554288,0.058426,0.268143,0.039006,0.158379,0.379365,0.984383,0.195854,0.637963,class1
0.38312,0.593991,1.123552,0.692062,0.935249,1.047964,0.523725,0.146481,0.627818,0.838437,0.697858,0.512407,0.028182,0.525678,0.197043,0.358951,0.561827,0.015752,0.292301,0.308337,class1
0.942423,0.55644,-0.095376,0.533022,1.127172,0.302275,0.735079,0.828948,0.909776,0.486141,-0.034306,1.18577,0.361985,-0.142041,0.514062,0.163023,0.817617,0.295068,0.664398,0.550638,class2
0.048169,0.620156,0.687367,0.57414,0.377052,0.934948,0.669285,0.230986,0.454456,0.711622,0.027608,0.673707,0.318131,0.807387,0.164211,0.438655,0.306033,0.531011,0.50201,0.32787,class2
0.819162,0.120297,0.143194,0.457155,-0.014868,0.767857,0.980915,0.893835,0.884293,0.642051,0.59579,0.435811,0.391323,0.144433,0.348624,0.510242,0.675542,0.333869,0.987875,0.139986,class2
0.08133,0.612335,0.183212,0.135756,0.672596,-0.222948,0.70526,0.571264,0.070218,0.196084,0.584884,0.905313,-0.061056,0.069421,0.542684,0.99118,0.313858,1.027978,0.24572,0.36555,class1
0.189443,0.355536,0.18544,0.182199,0.614073,0.490792,0.433792,0.348832,0.862979,0.676168,0.666197,0.336697,0.049303,0.378589,0.71456,0.70034,0.509541,0.340429,-0.030016,0.810498,class1
0.288016,0.717719,0.933517,0.049509,0.090065,0.981686,0.952413,0.935415,0.380299,0.823992,0.282956,0.464956,0.735065,0.912938,0.43802,0.983867,0.910605,0.892241,0.763184,0.564824,class1
0.343057,0.710482,0.343468,0.297799,0.380182,1.301787,0.361966,-0.019851,0.771209,0.864026,0.403178,0.561109,0.470713,0.419458,0.160576,0.439767,0.697144,0.628837,0.48403,0.152057,class2
0.15717,0.887604,0.45023,0.294057,0.669633,0.086495,0.882694,0.360845,0.133059,0.047726,0.416447,0.79392,0.152345,0.214667,0.610977,0.904211,0.359103,0.935836,0.338319,0.125013,class1
0.360967,0.720562,0.428419,0.277621,0.431072,0.173324,1.031915,0.37444,0.831738,0.014082,0.689386,0.554337,0.059251,0.405616,0.114025,0.181489,0.496531,0.899711,0.187956,0.622839,class1
0.861845,0.113555,0.683491,0.485943,0.10944,0.6701,0.058054,0.582656,0.057008,0.068351,0.716674,0.295904,0.614492,0.895025,0.41228,0.616041,0.270464,0.908896,0.790898,0.475207,class1
0.502214,0.119673,0.501249,0.662404,0.1225,0.953346,0.50021,0.11144,0.468153,0.994126,0.398688,0.210648,0.555618,0.611828,0.7337,0.116369,0.837651,0.05247,0.908055,0.40215,class1
-0.150005,1.174638,0.048662,-0.027984,1.261889,0.336418,1.195469,0.028059,0.11114,0.261898,0.005909,1.068229,-0.270653,0.033207,0.240198,0.796823,0.372942,0.620163,0.794341,-0.116389,class1
0.341265,0.858526,0.624996,0.168386,-0.118145,0.795948,0.506976,0.805034,0.852183,0.404382,0.65339,0.240016,0.522948,0.411797,0.224121,0.714955,-0.106349,0.643943,0.505735,1.124881,class2
0.698663,0.050247,0.651441,1.002329,0.284174,0.464132,0.55987,0.309466,0.402362,0.496313,1.046573,0.646117,0.812809,0.500653,0.545335,0.334161,0.228369,0.675834,0.997881,0.247735,class1
0.336965,0.648659,0.901258,0.49257,0.914744,0.909824,0.619097,0.333999,0.78241,0.903436,0.789874,0.57796,0.062743,0.516666,0.053988,0.281114,0.702359,0.07466,0.121323,0.158924,class1
0.518637,0.135942,0.491846,0.670851,0.119296,0.968858,0.495194,0.113748,0.473304,0.986303,0.406858,0.221379,0.57326,0.604774,0.742515,0.106388,0.840798,0.05178,0.902766,0.413276,class1
0.026993,0.397184,0.580688,-0.009712,0.783601,1.001773,-0.012657,0.677336,0.335954,0.654064,0.190354,0.298589,0.319569,0.850346,0.759666,0.813391,1.080592,0.705111,0.161816,0.652154,class1
0.853011,0.706622,0.544103,0.638832,0.668078,0.967311,0.392649,0.088578,-0.00091,0.857048,0.724318,0.034019,0.469893,0.748264,0.634544,0.327525,0.679499,0.325419,0.616254,0.933074,class1
0.916384,1.000595,0.74343,0.824156,0.584555,0.442356,0.407319,0.465796,0.673274,0.308712,0.889317,0.724936,0.727573,0.520716,0.972146,0.742833,0.742416,0.854013,0.532085,0.269567,class2
