@relation 'generators.RandomRBFGenerator '

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data
0.764256,0.74408,0.838016,0.528787,0.286352,0.740456,0.676562,0.074134,0.529758,0.815141,class2
0.267188,0.224915,0.300937,0.372658,0.861557,0.799489,0.392387,0.261621,0.03185,0.667105,class1
0.747077,0.741356,0.849478,0.533563,0.267683,0.747503,0.694057,0.066575,0.519621,0.811417,class2
-0.154794,0.926562,1.147831,0.447956,0.78191,1.123884,0.702092,0.423289,0.561742,0.658709,class1
0.357948,0.468456,0.316676,0.430488,0.520709,0.985183,0.61902,0.91487,0.495529,0.477675,class1
0.837289,0.241525,0.659346,0.70414,0.786106,0.450831,0.140814,0.495034,0.758742,0.047053,class2
0.160439,0.291114,0.232971,0.988905,0.53552,0.886992,0.891325,0.821574,0.85426,0.572683,class2
0.327936,0.129856,0.252488,0.887211,0.633346,0.920539,0.795368,0.855339,0.915311,0.769717,class2
0.383244,0.406455,0.420549,0.059527,0.707995,0.546595,0.449865,0.490579,0.429454,0.465351,class1
0.414854,0.908403,0.428346,0.865177,0.176793,0.032131,1.090711,0.981205,0.745455,0.469395,class1
0.379189,0.46484,0.32584,0.438602,0.506078,1.006497,0.627126,0.921219,0.499922,0.49594,class1
1.01851,0.575631,0.96938,0.237358,0.235144,0.896448,0.105287,0.744574,0.298841,0.699995,class2
0.538461,0.730986,0.007177,0.301702,0.763322,0.160338,0.529858,0.135519,0.647501,0.531224,class2
0.482153,0.997514,0.58338,0.975157,0.418244,0.11109,0.973702,0.964408,0.466086,0.27502,class1
-0.173224,0.966537,0.476197,0.745497,0.47389,0.612815,-0.238071,1.451097,0.291168,-0.396771,class2
0.365042,0.390457,0.481763,0.453416,0.209092,1.179154,0.738718,0.20918,0.791583,0.979116,class2
0.756227,1.505219,0.10492,0.803265,0.616579,0.073427,0.597454,0.969425,1.019892,0.01574,class1
0.967508,0.39604,0.20892,0.180906,0.42033,0.895324,0.40681,0.508049,0.632722,0.152041,class1
0.586106,-0.296108,0.295112,0.263265,1.201401,0.563675,-0.076544,0.731826,0.626576,0.387177,class1
0.164474,0.051945,0.182923,1.139078,0.416296,1.226571,1.2232,0.860961,0.801666,0.677692,class2
0.590873,0.779439,0.00142,0.17581,0.704503,0.185975,0.618531,0.272654,0.50245,0.492996,class2
0.321415,0.761366,0.039754,-0.067119,0.272156,0.846325,0.763381,0.113575,0.783542,-0.021819,class1
0.024991,0.040667,0.450439,0.889178,0.330324,0.989041,1.086765,0.690342,0.827443,0.444113,class2
0.31796,0.834851,0.746981,0.3913,0.087781,0.776158,0.768597,0.629699,0.248722,0.049662,class2
0.195958,0.953081,0.142369,0.200003,0.238928,0.983968,0.648023,0.091158,0.803861,-0.158495,class1
0.172181,0.317674,0.531515,0.90275,0.232214,0.801228,0.057133,0.308602,0.454543,0.245128,class1
0.812386,0.865803,0.349355,0.271844,0.237028,0.061094,0.470739,0.2588,0.677662,0.957389,class2
-0.107773,0.895875,0.582374,0.633526,-0.223163,-0.362501,-0.100436,1.401331,-0.068641,0.913948,class1
0.53358,0.208107,0.457994,0.759521,0.453697,0.838091,0.846379,-0.021794,0.690529,0.983556,class2
0.068634,0.205205,0.48224,0.745051,-0.011974,0.808318,0.704263,0.334449,0.205057,1.023971,class2
0.376427,0.128225,0.18128,0.919219,0.596465,1.02441,1.062645,0.962232,0.769948,0.502207,class2
0.221861,0.871698,0.584561,0.795764,0.042955,0.724189,0.50868,1.104181,0.477072,-0.137486,class2
0.400465,0.681391,0.679063,0.52468,0.608344,0.130509,0.328856,0.517946,0.156522,0.630409,class2
0.896451,0.715263,0.119718,0.826411,0.630629,0.276632,0.732092,0.951298,0.066686,0.088195,class2
0.151816,0.085831,0.845924,0.437001,0.732538,0.786285,0.047526,0.4269,0.677834,0.548317,class1
0.09315,0.138494,0.679062,0.487656,0.662187,0.817156,0.000814,0.28765,0.55238,0.417223,class1
0.245454,0.890299,0.4387,0.991715,0.478364,0.388061,0.252267,0.071673,0.190027,0.949983,class2
0.274695,0.234572,0.321936,0.356534,0.848335,0.821669,0.402297,0.284137,0.019415,0.673733,class1
0.586464,0.946133,0.940493,0.503309,0.444117,0.053156,0.404492,0.627491,0.298995,0.628687,class2
1.04694,0.198443,1.564652,0.6638,0.971745,1.359366,0.262572,1.507738,0.121251,1.314756,class1
1.337368,-0.354156,1.485922,0.823291,0.500298,0.538317,0.217465,0.135599,1.380774,0.337892,class2
0.374559,0.425718,0.402617,0.032767,0.729291,0.586058,0.421086,0.451464,0.476411,0.481382,class1
0.682738,0.806447,0.375057,0.816186,0.277943,0.612222,0.519242,0.287196,0.856717,0.651979,class2
-0.015995,0.343829,0.845509,0.708941,0.424279,0.830089,-0.001112,0.541078,0.948947,0.280936,class1
-0.089686,0.887705,0.421592,0.682799,0.152078,0.738364,0.946644,0.264828,0.429841,0.974134,class1
0.803811,0.812427,0.804829,0.607524,0.324377,0.803077,0.649365,0.075796,0.608173,0.764712,class2
1.092692,0.545953,0.903888,1.057768,1.04744,0.435077,-0.282088,1.128697,1.378353,-0.268432,class1
0.761376,0.746998,0.864806,0.555854,0.292131,0.768383,0.693991,0.072423,0.539675,0.805757,class2
1.041884,-0.112084,0.823621,0.911021,0.589215,0.55626,0.706955,0.746394,0.662541,0.700954,class1
0.462903,0.928671,0.538065,0.911946,0.372432,0.16876,0.99489,1.041563,0.394882,0.300814,class1
0.389964,0.104587,0.706527,0.100356,0.790628,0.2198,0.646952,-0.026575,1.019673,0.44363,class2
0.150185,0.630401,0.353389,0.005432,0.205198,0.845712,0.964049,0.209663,0.735336,0.054476,class1
0.162527,0.101215,0.219856,0.258526,0.91961,0.674072,0.28164,0.463475,0.013376,0.774393,class1
0.505421,0.798823,0.734581,0.531817,0.549873,0.153092,0.338655,0.445464,0.186606,0.6672,class2
0.124453,0.047305,0.75049,0.496316,0.476035,1.22594,0.430067,0.087579,0.6573,1.0944,class2
0.096519,0.061417,0.459631,0.831601,0.962733,0.355509,0.286336,0.004904,0.769614,0.12824,class2
0.022665,0.408898,0.938568,0.629763,0.620028,0.905859,0.1318,0.596452,0.897535,0.376468,class1
0.614026,1.008533,0.52373,0.092895,0.29625,0.368115,0.274665,0.181661,0.847609,0.940996,class2
0.048468,0.484557,0.33317,0.693487,0.034553,-0.286466,0.366465,0.898024,0.634936,1.089909,class2
0.475904,0.157048,0.252005,0.814632,0.395359,0.765295,0.541118,1.12139,0.975987,0.140917,class1
0.579371,0.791707,0.645204,0.394741,0.755814,0.381519,0.344685,0.574647,0.170861,0.411458,class2
0.96845,0.604594,0.934179,0.197372,0.369453,0.901597,0.132075,0.981985,0.371097,0.625849,class2
0.585071,-0.079853,1.014918,1.096033,0.778849,0.739067,0.500094,0.500251,1.103472,0.517782,class1
0.672245,0.833893,0.91174,-0.223097,0.039538,1.097445,-0.124937,1.329574,0.192373,0.915096,class2
0.117748,0.24948,0.190263,1.047866,0.557777,0.922145,0.90298,0.824547,0.8458,0.570726,class2
0.206044,0.978284,0.033647,0.471694,0.307553,0.294121,0.265118,0.450683,0.760748,0.212453,class2
0.230654,0.326098,0.200427,0.304697,0.879888,0.921175,0.465815,0.293022,0.046481,0.797525,class1
-0.283346,-0.023088,0.758096,0.627991,0.987757,0.602616,0.12324,0.636828,0.243008,0.731917,class1
0.749855,0.289614,0.715721,0.761126,0.78737,0.492397,0.062939,0.541162,0.812861,0.022457,class2
0.650054,0.039747,0.291092,0.182613,0.359771,0.799139,0.578525,-0.153487,-0.049037,0.460644,class1
0.343152,0.809901,0.35559,-0.018072,0.272149,0.465835,0.919432,1.077561,0.407829,0.88068,class2
0.749412,0.685182,0.925539,0.222092,0.215918,0.89855,0.11702,0.824405,0.573491,0.743947,class2
0.433656,0.790373,0.670837,0.76459,0.341564,0.38506,0.212893,0.042246,0.251157,0.485413,class1
0.294902,0.885657,0.687594,-0.024804,0.078654,0.573224,0.765888,1.054969,0.58348,0.626616,class2
0.36341,0.435236,0.33747,0.443823,0.510637,0.972163,0.659591,0.908782,0.492476,0.516513,class1
0.391626,0.972357,0.557934,1.022446,0.32621,0.204611,0.8644,0.932552,0.555556,0.26125,class1
0.096305,0.862893,0.840088,0.824004,0.615584,0.09725,0.996701,0.194967,0.158895,0.596338,class1
0.517286,0.938678,0.653432,0.892332,0.420657,0.096998,1.010008,1.016695,0.479606,0.265154,class1
0.063422,0.090089,0.686233,0.756396,0.322767,0.709008,0.279254,0.220228,0.46426,0.279694,class1
0.104656,0.376891,0.80943,0.8537,0.542322,0.949416,-0.06302,0.378594,0.842362,0.314107,class1
0.018927,0.098378,0.781025,0.782623,0.452537,0.580287,0.226126,0.3047,0.546115,0.331236,class1
0.183959,0.64214,0.894529,0.975765,0.650535,0.218687,0.884252,1.162693,-0.06517,0.257025,class1
0.910323,0.385675,0.205483,0.129185,0.46293,0.84286,0.447982,0.528757,0.615485,0.155942,class1
0.886896,0.627018,0.832838,0.271351,0.334657,0.849609,0.058931,0.882945,0.432179,0.817405,class2
0.023627,0.844682,0.427759,0.814989,0.440831,0.8718,0.1909,0.802915,0.974759,0.615828,class1
0.598714,1.139598,0.424049,0.11176,0.910844,0.537013,0.863705,0.224703,0.09556,0.633332,class1
0.702004,0.82605,0.283934,0.623202,0.307183,0.604987,0.452017,0.239788,0.716755,0.603415,class2
0.341526,-0.078084,0.117423,0.355568,0.464812,0.355765,-0.446588,0.898518,1.06451,-0.53424,class2
0.227717,0.47633,0.235559,0.654083,0.915269,0.925541,0.26482,0.087411,0.771738,0.569302,class2
0.956194,0.571649,0.750312,0.319327,0.399027,0.748881,-0.049168,0.867279,0.394256,0.882987,class2
0.135687,0.771796,-0.210638,0.317872,0.511347,0.623654,0.616533,0.373969,0.780697,0.398897,class2
0.553729,1.000174,0.582602,0.749786,0.340803,0.173597,0.826892,1.034529,0.292292,0.451917,class1
0.201675,0.138013,0.135354,1.1115,0.582186,1.001549,0.878925,0.840158,1.061925,0.677534,class2
0.075386,0.376639,0.775291,0.751162,0.452738,0.767326,0.186524,0.523821,1.092248,0.282943,class1
-0.073931,0.758326,0.356543,0.677803,0.516405,0.348352,-0.173305,0.47666,0.795685,0.901014,class1
0.337794,0.956256,0.45675,0.880835,0.384058,-0.157357,0.479209,1.440411,0.067483,0.722158,class1
0.896187,-0.133238,0.80512,0.564575,0.355222,0.671199,0.723709,0.687252,0.204997,0.03996,class2
0.363465,0.998792,0.596732,0.690516,0.180103,0.442119,0.069884,0.308581,0.143542,0.670324,class1
0.735317,0.696406,0.892318,0.525924,0.277148,0.731359,0.666465,0.085051,0.567421,0.76396,class2
0.187101,0.931776,0.053545,0.405384,0.305773,0.358255,0.340196,0.503289,0.700194,0.27589,class2
0.816548,0.608617,0.926373,0.149383,0.374401,0.800346,0.113975,0.850613,0.508603,0.666226,class2
0.381599,0.99265,0.625265,0.693182,0.203329,0.398733,0.040258,0.273057,0.187689,0.707957,class1
0.095934,0.744743,0.476293,0.827465,0.646157,0.654736,-0.129993,0.480579,0.750325,0.618082,class1
0.205436,0.561834,0.253461,0.55619,1.014722,0.805551,0.207646,0.037021,0.710539,0.507626,class2
0.376432,0.476467,0.359794,0.454808,0.489127,1.028582,0.67225,0.894612,0.495154,0.50758,class1
-0.177696,0.954176,0.915984,0.404185,0.087506,0.506482,0.869866,0.998668,0.306989,0.917045,class2
0.375231,0.385156,0.427472,0.0559,0.713962,0.566418,0.450011,0.467246,0.452642,0.492846,class1
0.598337,0.652369,0.334799,0.666036,0.372299,0.492256,0.627354,0.199768,1.031197,0.464509,class2
0.877413,0.631273,0.815795,0.256277,0.308832,0.850121,0.047518,0.899471,0.449319,0.789357,class2
0.069602,0.778549,0.5368,0.873778,0.70707,0.684826,0.046353,0.519987,0.812031,0.773674,class1
0.183979,1.182841,0.657018,0.635814,0.625439,0.630706,0.003937,-0.104091,0.261673,0.595121,class1
0.13994,0.071894,0.110094,0.805998,-0.072905,0.566897,1.01378,0.145619,0.701323,1.30207,class2
0.749229,0.736862,0.848864,0.537368,0.265936,0.741597,0.695743,0.071676,0.523359,0.807258,class2
0.572844,-0.074619,1.078096,0.546455,0.716759,0.732439,0.263641,1.192617,0.965202,0.343645,class1
0.417799,0.925005,0.619822,0.549479,0.215737,0.366999,-0.091937,0.46471,0.046821,0.493835,class1
0.083751,0.304824,0.682372,0.656523,0.491663,0.790256,0.002082,0.381463,0.921514,0.162806,class1
0.591019,1.301032,-0.289618,1.263165,0.608382,-0.211355,0.579749,0.576739,0.392589,0.593215,class2
0.955702,0.597523,0.624711,0.306203,0.483802,0.378073,0.903038,0.193886,0.716121,1.029122,class2
0.214151,0.201388,0.280369,1.014547,0.503195,0.885408,0.831508,0.864774,0.947605,0.549282,class2
0.338809,-0.106605,0.532915,0.291197,0.338118,0.492512,-0.064034,0.898111,1.333616,-0.110833,class2
0.509379,0.496788,0.642714,0.781291,0.237005,1.109086,0.966801,-0.032622,0.778307,0.948824,class2
0.203631,0.45042,0.427297,0.519506,0.700881,0.024952,0.638526,0.433802,0.387509,0.005707,class2
0.379644,0.521177,0.486669,0.732484,1.141892,0.844889,0.392318,0.216304,0.936703,0.631627,class2
0.15294,0.496889,0.643412,0.221079,0.021321,0.167065,0.421277,0.150228,0.842174,-0.034682,class2
0.462741,0.827896,0.555797,0.050166,0.295799,0.451431,0.818509,0.986936,0.47614,0.773009,class2
0.494128,0.892042,0.729237,0.819838,0.308568,0.43864,-0.025304,0.180544,0.193605,0.710573,class1
0.682449,0.770084,0.483475,0.733997,0.374791,-0.113829,1.009815,1.064739,0.35048,0.356664,class1
0.508117,1.163029,0.554012,0.620438,0.185826,0.271982,0.189184,0.361878,0.12836,0.664667,class1
0.497693,0.35081,0.427729,0.042744,0.718438,0.682561,0.496881,0.444159,0.431651,0.536454,class1
0.031421,0.32649,1.069557,0.978961,0.331073,0.30546,0.013656,0.387849,0.561373,0.406623,class1
0.744247,0.933775,-0.070531,0.991297,1.027199,0.396482,-0.012396,1.091379,1.228041,1.122764,class1
0.017923,0.313804,0.644268,0.291209,-0.060601,-0.049607,0.494196,0.308993,0.685301,0.029084,class2
0.197938,1.012818,0.747678,0.479989,0.124344,0.690316,-0.133957,0.286918,0.137532,0.518917,class1
0.211845,0.461521,0.422775,0.511313,0.688011,0.039297,0.650953,0.44144,0.402039,-0.007505,class2
-0.009157,-0.026749,0.62021,0.45833,0.616504,0.836768,0.17155,0.322531,0.6369,0.489278,class1
0.817968,0.779188,0.494189,0.708939,0.608457,0.317185,0.14417,0.386649,-0.254016,0.422819,class1
-0.015594,0.873312,0.417461,0.888269,0.556276,0.556482,-0.053378,0.647319,0.833748,0.699358,class1
0.600887,0.19619,0.6936,0.499808,-0.153441,0.851222,0.384324,0.808253,1.259747,-0.590882,class1
0.683017,0.398794,0.767752,0.793348,0.455367,0.686792,0.144104,0.764373,0.764116,0.259581,class1
0.405754,0.398337,0.406237,0.057921,0.704386,0.567774,0.469069,0.482525,0.415328,0.515713,class1
0.723135,0.74669,0.83071,0.615614,0.288363,0.713723,0.724197,0.089302,0.496058,0.770904,class2
0.615852,0.893804,0.738572,-0.052533,0.445722,0.486898,0.744828,1.09836,0.372055,1.009741,class2
0.213875,0.989639,0.079727,0.340432,0.269173,0.326761,0.399179,0.535036,0.64083,0.320576,class2
0.17562,0.73579,0.557823,1.212125,0.784349,-0.198168,0.639793,0.687004,0.336986,-0.015571,class1
0.319515,0.484816,0.360842,0.477774,0.464611,0.953812,0.648584,0.887838,0.567297,0.430955,class1
0.685327,1.174619,0.30073,0.47291,0.076241,0.334622,1.167742,0.279796,-0.673952,-0.233926,class2
0.166596,0.972869,-0.070792,0.459479,0.487435,0.409459,0.311161,0.434628,0.717065,0.371205,class2
0.050365,1.327883,1.185638,0.796384,0.801411,0.056504,1.406918,-0.289994,-0.053372,0.989836,class1
-0.51186,0.100213,-0.824382,1.489766,-0.050886,0.099229,0.52371,0.520345,1.053513,-0.168404,class2
0.378117,0.603515,0.198687,0.43337,0.189795,0.944078,0.142131,0.371469,-0.046545,0.811095,class1
0.464334,0.135775,0.590076,0.101746,0.632368,0.849806,0.729504,-0.027821,0.100927,0.5326,class1
0.599569,0.965203,0.392379,0.20902,0.436595,0.250925,0.38704,0.089426,0.778996,1.106689,class2
0.297947,0.983765,0.90001,1.044228,0.361249,0.491501,0.258648,0.356125,1.123345,1.192164,class1
0.447529,0.283082,0.445733,0.676953,0.402878,0.965417,0.796047,0.055577,0.612702,0.878971,class2
0.396447,0.642795,0.580027,0.008102,0.319291,0.727742,0.975875,0.817078,0.488852,0.914176,class2
0.991069,0.179845,0.944677,0.440189,0.848052,0.11176,0.180229,0.417155,0.330093,0.825306,class1
0.152421,0.596155,0.968884,0.524745,0.638516,0.709866,0.251181,0.053206,0.58413,0.300281,class2
0.005427,0.887334,0.006337,0.248261,0.119185,1.401002,1.078625,-0.123495,0.317728,0.226287,class1
0.386019,0.178477,0.296753,0.784463,0.329863,0.914693,0.650653,0.186651,0.469629,0.815197,class2
0.379128,0.305306,0.325417,0.483124,0.766753,0.962446,0.196311,-0.10727,0.817939,0.533049,class2
0.461452,0.264272,0.429364,0.638226,0.433916,0.939816,0.767907,0.044211,0.646023,0.883934,class2
0.271568,0.818273,0.170374,0.001733,0.331053,0.73254,0.693305,0.173311,0.815453,0.028124,class1
0.327873,0.213077,0.329455,0.306709,0.85795,0.804832,0.450853,0.278273,0.026081,0.642914,class1
0.471641,0.299794,0.482257,0.659872,0.403564,1.019702,0.7695,0.055018,0.669943,0.940664,class2
0.394976,0.318066,0.31615,0.458809,0.744203,0.917613,0.239318,0.151983,0.162468,0.767027,class1
0.715002,0.760784,0.847996,0.52078,0.28484,0.706279,0.690602,0.096921,0.54824,0.839739,class2
0.874057,-0.24421,1.013817,0.488,-0.230745,0.43504,0.86359,0.489166,0.847718,-0.257334,class1
0.4409,0.998635,0.577845,0.015731,0.318597,0.553726,0.962394,1.032217,0.469186,0.928755,class2
0.098551,0.67153,0.754326,0.615133,0.452716,0.954263,0.663021,0.16748,0.417408,0.646213,class1
0.534907,0.870356,0.415948,0.234126,0.160501,0.552009,0.902266,1.065123,0.491438,0.83406,class2
-0.09436,0.53266,0.49367,0.53815,-0.161639,1.449169,1.288826,-0.945953,0.250072,-0.498699,class1
0.079145,0.241007,0.434276,0.520812,0.446243,0.617115,-0.135921,0.229751,0.651993,0.312389,class1
0.592631,0.907846,0.487762,0.989266,0.299078,0.082153,0.945992,1.054094,0.367272,0.348505,class1
0.36074,0.431673,0.299179,0.423975,0.513539,0.999117,0.62334,0.943824,0.531113,0.469947,class1
0.679223,0.592327,0.719332,0.212598,-0.038842,0.772212,1.109851,0.074669,0.542597,0.538589,class2
0.333306,0.473692,0.351108,0.446563,0.48375,0.992251,0.671857,0.912585,0.484579,0.531982,class1
0.22606,0.157489,0.330617,0.387404,0.902372,0.838682,0.300184,0.283598,0.02974,0.61052,class1
0.672353,0.261397,0.615777,0.065141,0.499947,0.520284,0.485676,0.300618,-0.10668,0.585433,class1
0.37056,0.840857,0.523417,0.605899,0.041136,0.767362,0.607831,0.892305,0.440731,0.012391,class2
0.974909,0.733801,0.201412,0.762487,0.687902,0.235748,0.733229,0.901149,0.009971,0.14499,class2
0.430706,0.0312,0.688515,-0.001928,0.681281,0.350708,0.550469,0.006177,0.997034,0.461441,class2
0.308688,0.590244,0.183607,0.584456,0.232097,0.898458,0.268723,0.554323,-0.076915,0.95078,class1
0.029184,0.59044,0.706032,0.598204,0.375304,0.969628,0.712539,0.223909,0.44728,0.728007,class1
0.235907,0.310144,0.0718,0.64671,1.147927,0.793968,0.284665,0.260479,0.845841,0.358303,class2
0.327954,0.997306,0.655368,0.665303,0.204634,0.428223,0.094981,0.271107,0.230916,0.666857,class1
1.161591,0.169426,0.804244,0.222,0.811987,1.04196,0.199249,0.480966,0.417691,-0.121253,class2
0.985347,0.743893,0.226875,0.69436,0.492448,0.289571,0.726835,-0.610914,0.708342,1.200486,class2
0.264261,1.069567,0.506818,0.625308,0.992979,0.801311,-0.015258,0.354739,0.733822,0.699946,class1
0.697242,0.76502,0.256577,0.293033,0.68058,0.360628,0.651313,0.323496,0.181497,0.325603,class1
0.643636,0.780815,0.362461,0.781731,0.307515,0.636319,0.546128,0.310795,0.853607,0.60583,class2
1.064795,-0.00067,0.977768,0.620433,0.721849,0.187031,0.324018,0.489847,0.356842,0.879053,class1
0.18275,0.831971,0.040423,0.295666,0.401355,0.45806,0.29713,0.390839,0.797073,0.20678,class2
0.482244,0.035506,0.546541,0.039009,0.599037,0.894327,0.769927,0.045499,0.009896,0.436327,class1
0.393788,0.977926,0.615911,0.685805,0.196473,0.410503,0.062875,0.272726,0.190422,0.701669,class1
0.515095,0.482011,-0.011432,1.108198,0.43747,0.914281,0.770224,0.576101,0.58948,0.428682,class2
0.562165,0.537127,0.107544,0.767747,0.631187,1.120072,-0.011283,-0.032369,0.542117,0.441258,class2
-0.16302,1.000283,0.637063,0.767241,0.953097,0.771327,-0.038091,0.448654,0.887492,0.819679,class1
0.43604,0.328101,0.490458,0.764044,0.476365,1.045197,0.676555,0.06598,0.632922,1.007527,class2
0.900573,0.561083,0.886707,0.723782,0.152784,0.801436,0.273683,0.975056,0.595613,0.700444,class1
0.374512,0.990976,0.621534,0.702693,0.2049,0.38975,0.056391,0.267942,0.187588,0.709681,class1
-0.030856,0.588173,0.890481,0.008798,0.606817,0.70658,1.215703,1.403766,0.186704,0.611955,class2
0.730616,0.70098,0.278497,1.078165,1.186806,1.090118,0.804234,-0.650099,0.695731,0.151365,class2
0.150261,1.163621,0.535831,0.695704,0.458448,0.149549,0.241534,0.153344,0.340653,0.672917,class1
0.204003,0.450555,0.4273,0.519383,0.700935,0.024536,0.638458,0.433786,0.387868,0.006036,class2
0.164464,-0.044954,0.740723,0.244192,0.669681,0.797427,0.101205,0.35953,0.590983,0.634684,class1
0.472059,1.090727,0.547891,0.651751,0.051018,0.437198,-0.028739,0.281982,0.266937,0.837587,class1
0.629367,-0.332593,0.157899,0.057863,1.133862,-0.07353,0.232132,0.914535,0.570718,0.079767,class2
0.427884,0.516608,0.256513,0.695786,0.313359,0.892356,0.111605,0.49994,-0.10556,0.900737,class1
1.36476,-0.544617,-0.099725,0.945328,0.086616,-0.057905,-0.519987,0.49004,0.796344,0.909412,class1
0.178764,0.332202,0.374408,0.360296,0.970792,0.444879,0.269523,0.157432,0.922599,0.703201,class1
0.641594,1.075978,0.215452,0.875287,0.051807,0.550961,0.976546,0.769105,0.373692,-0.296228,class2
0.386666,0.392001,0.422536,0.046311,0.728139,0.582663,0.451825,0.475318,0.453224,0.494029,class1
